property,unit,depth_interval,year_interval,type,Resolution,scaler,filename,description,s3 paths,DOI
soc,g/kg,30..60cm,2015-2020,mean,30m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_30m_b30cm..60cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2020-2022,mean,30m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_30m_b30cm..60cm_20200101_20221231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2000-2005,mean,30m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_30m_b60cm..100cm_20000101_20051231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2005-2010,mean,30m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_30m_b60cm..100cm_20050101_20101231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2010-2015,mean,30m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_30m_b60cm..100cm_20100101_20151231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2015-2020,mean,30m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_30m_b60cm..100cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2020-2022,mean,30m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_30m_b60cm..100cm_20200101_20221231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2000-2005,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b0cm..30cm_20000101_20051231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2005-2010,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b0cm..30cm_20050101_20101231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2010-2015,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b0cm..30cm_20100101_20151231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2015-2020,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b0cm..30cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2020-2022,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b0cm..30cm_20200101_20221231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2000-2005,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b30cm..60cm_20000101_20051231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2005-2010,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b30cm..60cm_20050101_20101231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2010-2015,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b30cm..60cm_20100101_20151231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2015-2020,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b30cm..60cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2020-2022,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b30cm..60cm_20200101_20221231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2000-2005,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b60cm..100cm_20000101_20051231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2005-2010,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b60cm..100cm_20050101_20101231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2010-2015,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b60cm..100cm_20100101_20151231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2015-2020,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b60cm..100cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2020-2022,mean,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_m_120m_b60cm..100cm_20200101_20221231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2000-2005,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b0cm..30cm_20000101_20051231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2005-2010,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b0cm..30cm_20050101_20101231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2010-2015,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b0cm..30cm_20100101_20151231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2015-2020,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b0cm..30cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2020-2022,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b0cm..30cm_20200101_20221231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2000-2005,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b30cm..60cm_20000101_20051231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2005-2010,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b30cm..60cm_20050101_20101231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2010-2015,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b30cm..60cm_20100101_20151231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2015-2020,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b30cm..60cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2020-2022,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b30cm..60cm_20200101_20221231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2000-2005,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b60cm..100cm_20000101_20051231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2005-2010,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b60cm..100cm_20050101_20101231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2010-2015,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b60cm..100cm_20100101_20151231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2015-2020,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b60cm..100cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,60..100cm,2020-2022,p0.16,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p16_120m_b60cm..100cm_20200101_20221231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2000-2005,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b0cm..30cm_20000101_20051231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2005-2010,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b0cm..30cm_20050101_20101231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2010-2015,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b0cm..30cm_20100101_20151231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2015-2020,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b0cm..30cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,0..30cm,2020-2022,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b0cm..30cm_20200101_20221231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2000-2005,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b30cm..60cm_20000101_20051231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2005-2010,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b30cm..60cm_20050101_20101231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2010-2015,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b30cm..60cm_20100101_20151231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2015-2020,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b30cm..60cm_20150101_20201231_g_epsg.4326_v20250204.tif,
soc,g/kg,30..60cm,2020-2022,p0.84,120m,0.1,oc_iso.10694.1995.wpml,Organic carbon content based on dry combustion weight permillion; Block prediction for SOC content [g/kg] between depths across five years.,https://s3.opengeohub.org/global-soil/global_soil_props_v20250204_mosaics/oc_iso.10694.1995.wpml_p84_120m_b30cm..60cm_20200101_20221231_g_epsg.4326_v20250204.tif,
